DBN,Grade,Year,Demographic,NumberTeted,Meancalecore,NumLevel1,PctLevel1,NumLevel2,PctLevel2,NumLevel3,PctLevel3,NumLevel4,PctLevel4,NumLevel3and4,PctLevel3and4
26Q094,All Grade,2013,All tudent,223,322,14,6.3,81,36.3,76,34.1,52,23.3,128,57.4
26Q094,All Grade,2014,All tudent,212,332,8,3.8,51,24.1,80,37.7,73,34.4,153,72.2
26Q094,All Grade,2015,All tudent,198,328,17,8.6,43,21.7,63,31.8,75,37.9,138,69.7
26Q094,All Grade,2016,All tudent,181,329,16,8.8,42,23.2,48,26.5,75,41.4,123,68
26Q094,All Grade,2017,All tudent,170,333,10,5.9,31,18.2,55,32.4,74,43.5,129,75.9
26Q098,3,2013,All tudent,47,325,3,6.4,14,29.8,16,34,14,29.8,30,63.8
26Q098,3,2014,All tudent,29,325,1,3.4,7,24.1,12,41.4,9,31,21,72.4
26Q098,3,2015,All tudent,23,336,1,4.3,4,17.4,4,17.4,14,60.9,18,78.3
26Q098,3,2016,All tudent,40,331,2,5,9,22.5,14,35,15,37.5,29,72.5
26Q098,3,2017,All tudent,33,338,1,3,5,15.2,12,36.4,15,45.5,27,81.8
26Q098,4,2013,All tudent,43,326,2,4.7,16,37.2,12,27.9,13,30.2,25,58.1
26Q098,4,2014,All tudent,47,334,0,0,7,14.9,19,40.4,21,44.7,40,85.1
26Q098,4,2015,All tudent,26,325,2,7.7,5,19.2,12,46.2,7,26.9,19,73.1
26Q098,4,2016,All tudent,22,347,1,4.5,1,4.5,5,22.7,15,68.2,20,90.9
26Q098,4,2017,All tudent,41,337,0,0,8,19.5,15,36.6,18,43.9,33,80.5
26Q098,5,2013,All tudent,32,336,1,3.1,8,25,12,37.5,11,34.4,23,71.9
26Q098,5,2014,All tudent,43,334,4,9.3,8,18.6,17,39.5,14,32.6,31,72.1
26Q098,5,2015,All tudent,40,342,2,5,7,17.5,12,30,19,47.5,31,77.5
26Q098,5,2016,All tudent,29,336,3,10.3,3,10.3,15,51.7,8,27.6,23,79.3
26Q098,5,2017,All tudent,23,330,1,4.3,6,26.1,8,34.8,8,34.8,16,69.6
26Q098,All Grade,2013,All tudent,122,328,6,4.9,38,31.1,40,32.8,38,31.1,78,63.9
26Q098,All Grade,2014,All tudent,119,332,5,4.2,22,18.5,48,40.3,44,37,92,77.3
26Q098,All Grade,2015,All tudent,89,336,5,5.6,16,18,28,31.5,40,44.9,68,76.4
26Q098,All Grade,2016,All tudent,91,337,6,6.6,13,14.3,34,37.4,38,41.8,72,79.1
26Q098,All Grade,2017,All tudent,97,336,2,2.1,19,19.6,35,36.1,41,42.3,76,78.4
26Q115,3,2013,All tudent,82,344,3,3.7,12,14.6,21,25.6,46,56.1,67,81.7
26Q115,3,2014,All tudent,111,338,2,1.8,18,16.2,34,30.6,57,51.4,91,82
26Q115,3,2015,All tudent,78,346,1,1.3,12,15.4,17,21.8,48,61.5,65,83.3
26Q115,3,2016,All tudent,118,338,5,4.2,19,16.1,30,25.4,64,54.2,94,79.7
26Q115,3,2017,All tudent,111,343,6,5.4,17,15.3,22,19.8,66,59.5,88,79.3
26Q115,4,2013,All tudent,86,331,6,7,24,27.9,19,22.1,37,43,56,65.1
26Q115,4,2014,All tudent,81,342,4,4.9,17,21,20,24.7,40,49.4,60,74.1
27Q043,7,2013,All tudent,108,286,71,65.7,22,20.4,15,13.9,0,0,15,13.9
26Q115,4,2015,All tudent,102,339,4,3.9,19,18.6,24,23.5,55,53.9,79,77.5
26Q115,4,2016,All tudent,80,337,10,12.5,11,13.8,21,26.3,38,47.5,59,73.8
26Q115,4,2017,All tudent,123,338,8,6.5,22,17.9,30,24.4,63,51.2,93,75.6
26Q115,5,2013,All tudent,86,322,18,20.9,26,30.2,21,24.4,21,24.4,42,48.8
26Q115,5,2014,All tudent,90,339,7,7.8,17,18.9,25,27.8,41,45.6,66,73.3
26Q115,5,2015,All tudent,79,349,5,6.3,14,17.7,24,30.4,36,45.6,60,75.9
26Q115,5,2016,All tudent,103,342,9,8.7,19,18.4,26,25.2,49,47.6,75,72.8
26Q115,5,2017,All tudent,78,340,6,7.7,8,10.3,30,38.5,34,43.6,64,82.1
26Q115,All Grade,2013,All tudent,254,332,27,10.6,62,24.4,61,24,104,40.9,165,65
26Q115,All Grade,2014,All tudent,282,340,13,4.6,52,18.4,79,28,138,48.9,217,77
26Q115,All Grade,2015,All tudent,259,344,10,3.9,45,17.4,65,25.1,139,53.7,204,78.8
26Q115,All Grade,2016,All tudent,301,339,24,8,49,16.3,77,25.6,151,50.2,228,75.7
26Q115,All Grade,2017,All tudent,312,340,20,6.4,47,15.1,82,26.3,163,52.2,245,78.5
26Q133,3,2013,All tudent,59,320,4,6.8,18,30.5,28,47.5,9,15.3,37,62.7
26Q133,3,2014,All tudent,63,328,2,3.2,17,27,21,33.3,23,36.5,44,69.8
26Q133,3,2015,All tudent,57,333,1,1.8,12,21.1,20,35.1,24,42.1,44,77.2
26Q133,3,2016,All tudent,68,331,2,2.9,14,20.6,28,41.2,24,35.3,52,76.5
26Q133,3,2017,All tudent,60,332,0,0,13,21.7,23,38.3,24,40,47,78.3
26Q133,4,2013,All tudent,63,337,1,1.6,7,11.1,27,42.9,28,44.4,55,87.3
26Q133,4,2014,All tudent,65,338,4,6.2,7,10.8,23,35.4,31,47.7,54,83.1
26Q133,4,2015,All tudent,65,331,6,9.2,14,21.5,16,24.6,29,44.6,45,69.2
26Q133,4,2016,All tudent,60,342,1,1.7,7,11.7,20,33.3,32,53.3,52,86.7
26Q133,4,2017,All tudent,66,329,4,6.1,19,28.8,18,27.3,25,37.9,43,65.2
26Q133,5,2013,All tudent,90,335,5,5.6,18,20,33,36.7,34,37.8,67,74.4
26Q133,5,2014,All tudent,65,336,3,4.6,9,13.8,29,44.6,24,36.9,53,81.5
26Q133,5,2015,All tudent,63,338,4,6.3,7,11.1,26,41.3,26,41.3,52,82.5
26Q133,5,2016,All tudent,65,336,5,7.7,15,23.1,20,30.8,25,38.5,45,69.2
26Q133,5,2017,All tudent,58,337,2,3.4,9,15.5,27,46.6,20,34.5,47,81
26Q133,All Grade,2013,All tudent,212,331,10,4.7,43,20.3,88,41.5,71,33.5,159,75
26Q133,All Grade,2014,All tudent,193,334,9,4.7,33,17.1,73,37.8,78,40.4,151,78.2
26Q133,All Grade,2015,All tudent,185,334,11,5.9,33,17.8,62,33.5,79,42.7,141,76.2
26Q133,All Grade,2016,All tudent,193,336,8,4.1,36,18.7,68,35.2,81,42,149,77.2
26Q133,All Grade,2017,All tudent,184,333,6,3.3,41,22.3,68,37,69,37.5,137,74.5
26Q158,6,2013,All tudent,339,332,20,5.9,100,29.5,79,23.3,140,41.3,219,64.6
26Q158,6,2014,All tudent,353,334,27,7.6,75,21.2,83,23.5,168,47.6,251,71.1
26Q158,6,2015,All tudent,321,335,18,5.6,71,22.1,87,27.1,145,45.2,232,72.3
26Q158,6,2016,All tudent,368,334,25,6.8,83,22.6,76,20.7,184,50,260,70.7
26Q158,6,2017,All tudent,342,338,30,8.8,67,19.6,65,19,180,52.6,245,71.6
26Q158,7,2013,All tudent,400,327,52,13,111,27.8,119,29.8,118,29.5,237,59.3
26Q158,7,2014,All tudent,352,334,27,7.7,81,23,126,35.8,118,33.5,244,69.3
26Q158,7,2015,All tudent,355,335,31,8.7,71,20,126,35.5,127,35.8,253,71.3
26Q158,7,2016,All tudent,312,340,28,9,56,17.9,82,26.3,146,46.8,228,73.1
26Q158,7,2017,All tudent,363,338,31,8.5,66,18.2,105,28.9,161,44.4,266,73.3
26Q158,8,2013,All tudent,369,325,33,8.9,122,33.1,124,33.6,90,24.4,214,58
26Q158,8,2014,All tudent,243,317,31,12.8,89,36.6,93,38.3,30,12.3,123,50.6
26Q158,8,2015,All tudent,196,321,20,10.2,83,42.3,53,27,40,20.4,93,47.4
26Q158,8,2016,All tudent,169,313,34,20.1,70,41.4,38,22.5,27,16,65,38.5
26Q158,8,2017,All tudent,164,313,31,18.9,62,37.8,49,29.9,22,13.4,71,43.3
26Q158,All Grade,2013,All tudent,1108,328,105,9.5,333,30.1,322,29.1,348,31.4,670,60.5
26Q158,All Grade,2014,All tudent,948,330,85,9,245,25.8,302,31.9,316,33.3,618,65.2
26Q158,All Grade,2015,All tudent,872,332,69,7.9,225,25.8,266,30.5,312,35.8,578,66.3
26Q158,All Grade,2016,All tudent,849,332,87,10.2,209,24.6,196,23.1,357,42,553,65.1
26Q158,All Grade,2017,All tudent,869,333,92,10.6,195,22.4,219,25.2,363,41.8,582,67
26Q159,3,2013,All tudent,94,328,7,7.4,20,21.3,30,31.9,37,39.4,67,71.3
26Q159,3,2014,All tudent,82,326,6,7.3,15,18.3,33,40.2,28,34.1,61,74.4
26Q159,3,2015,All tudent,103,329,4,3.9,23,22.3,37,35.9,39,37.9,76,73.8
26Q159,3,2016,All tudent,105,331,6,5.7,20,19,33,31.4,46,43.8,79,75.2
26Q159,3,2017,All tudent,103,336,3,2.9,12,11.7,41,39.8,47,45.6,88,85.4
26Q159,4,2013,All tudent,104,328,7,6.7,24,23.1,36,34.6,37,35.6,73,70.2
26Q159,4,2014,All tudent,105,338,6,5.7,21,20,28,26.7,50,47.6,78,74.3
26Q159,4,2015,All tudent,93,327,9,9.7,16,17.2,31,33.3,37,39.8,68,73.1
26Q159,4,2016,All tudent,106,343,2,1.9,21,19.8,28,26.4,55,51.9,83,78.3
26Q159,4,2017,All tudent,103,338,3,2.9,21,20.4,27,26.2,52,50.5,79,76.7
26Q159,5,2013,All tudent,76,325,12,15.8,21,27.6,23,30.3,20,26.3,43,56.6
26Q159,5,2014,All tudent,101,335,9,8.9,21,20.8,24,23.8,47,46.5,71,70.3
26Q159,5,2015,All tudent,114,342,5,4.4,22,19.3,38,33.3,49,43,87,76.3
26Q159,5,2016,All tudent,96,333,8,8.3,24,25,25,26,39,40.6,64,66.7
26Q159,5,2017,All tudent,113,334,6,5.3,28,24.8,36,31.9,43,38.1,79,69.9
26Q159,All Grade,2013,All tudent,274,327,26,9.5,65,23.7,89,32.5,94,34.3,183,66.8
26Q159,All Grade,2014,All tudent,288,333,21,7.3,57,19.8,85,29.5,125,43.4,210,72.9
26Q159,All Grade,2015,All tudent,310,333,18,5.8,61,19.7,106,34.2,125,40.3,231,74.5
26Q159,All Grade,2016,All tudent,307,336,16,5.2,65,21.2,86,28,140,45.6,226,73.6
26Q159,All Grade,2017,All tudent,319,336,12,3.8,61,19.1,104,32.6,142,44.5,246,77.1
26Q162,3,2013,All tudent,114,332,6,5.3,23,20.2,43,37.7,42,36.8,85,74.6
26Q162,3,2014,All tudent,114,325,8,7,31,27.2,38,33.3,37,32.5,75,65.8
26Q162,3,2015,All tudent,125,332,6,4.8,26,20.8,37,29.6,56,44.8,93,74.4
26Q162,3,2016,All tudent,123,334,4,3.3,24,19.5,36,29.3,59,48,95,77.2
26Q162,3,2017,All tudent,105,339,1,1,17,16.2,26,24.8,61,58.1,87,82.9
26Q162,4,2013,All tudent,106,335,2,1.9,18,17,36,34,50,47.2,86,81.1
26Q162,4,2014,All tudent,124,337,6,4.8,23,18.5,33,26.6,62,50,95,76.6
26Q162,4,2015,All tudent,116,336,2,1.7,24,20.7,38,32.8,52,44.8,90,77.6
26Q162,4,2016,All tudent,121,341,6,5,13,10.7,37,30.6,65,53.7,102,84.3
26Q162,4,2017,All tudent,121,334,9,7.4,23,19,32,26.4,57,47.1,89,73.6
26Q162,5,2013,All tudent,123,333,5,4.1,30,24.4,47,38.2,41,33.3,88,71.5
26Q162,5,2014,All tudent,113,348,4,3.5,10,8.8,38,33.6,61,54,99,87.6
26Q162,5,2015,All tudent,126,347,4,3.2,14,11.1,41,32.5,67,53.2,108,85.7
26Q162,5,2016,All tudent,128,336,13,10.2,26,20.3,39,30.5,50,39.1,89,69.5
26Q162,5,2017,All tudent,125,339,8,6.4,20,16,38,30.4,59,47.2,97,77.6
26Q162,All Grade,2013,All tudent,343,334,13,3.8,71,20.7,126,36.7,133,38.8,259,75.5
26Q162,All Grade,2014,All tudent,351,337,18,5.1,64,18.2,109,31.1,160,45.6,269,76.6
26Q162,All Grade,2015,All tudent,367,338,12,3.3,64,17.4,116,31.6,175,47.7,291,79.3
26Q162,All Grade,2016,All tudent,372,337,23,6.2,63,16.9,112,30.1,174,46.8,286,76.9
26Q162,All Grade,2017,All tudent,351,337,18,5.1,60,17.1,96,27.4,177,50.4,273,77.8
26Q172,6,2013,All tudent,312,319,34,10.9,112,35.9,82,26.3,84,26.9,166,53.2
26Q172,6,2014,All tudent,330,322,32,9.7,106,32.1,79,23.9,113,34.2,192,58.2
26Q172,6,2015,All tudent,295,321,37,12.5,88,29.8,84,28.5,86,29.2,170,57.6
26Q172,6,2016,All tudent,326,322,31,9.5,107,32.8,79,24.2,109,33.4,188,57.7
26Q172,6,2017,All tudent,325,322,36,11.1,100,30.8,68,20.9,121,37.2,189,58.2
26Q172,7,2013,All tudent,318,323,43,13.5,91,28.6,127,39.9,57,17.9,184,57.9
26Q172,7,2014,All tudent,312,325,30,9.6,105,33.7,105,33.7,72,23.1,177,56.7
26Q172,7,2015,All tudent,322,326,47,14.6,84,26.1,103,32,88,27.3,191,59.3
26Q172,7,2016,All tudent,293,324,40,13.7,97,33.1,91,31.1,65,22.2,156,53.2
26Q172,7,2017,All tudent,327,328,38,11.6,97,29.7,102,31.2,90,27.5,192,58.7
26Q172,8,2013,All tudent,330,323,19,5.8,138,41.8,119,36.1,54,16.4,173,52.4
26Q172,8,2014,All tudent,152,306,26,17.1,85,55.9,39,25.7,2,1.3,41,27
26Q172,8,2015,All tudent,174,301,45,25.9,94,54,29,16.7,6,3.4,35,20.1
26Q172,8,2016,All tudent,190,300,50,26.3,97,51.1,34,17.9,9,4.7,43,22.6
26Q172,8,2017,All tudent,190,301,47,24.7,91,47.9,49,25.8,3,1.6,52,27.4
26Q172,All Grade,2013,All tudent,960,322,96,10,341,35.5,328,34.2,195,20.3,523,54.5
26Q172,All Grade,2014,All tudent,794,320,88,11.1,296,37.3,223,28.1,187,23.6,410,51.6
26Q172,All Grade,2015,All tudent,791,318,129,16.3,266,33.6,216,27.3,180,22.8,396,50.1
26Q172,All Grade,2016,All tudent,809,317,121,15,301,37.2,204,25.2,183,22.6,387,47.8
26Q172,All Grade,2017,All tudent,842,319,121,14.4,288,34.2,219,26,214,25.4,433,51.4
26Q173,3,2013,All tudent,153,333,8,5.2,23,15,59,38.6,63,41.2,122,79.7
26Q173,3,2014,All tudent,160,325,12,7.5,38,23.8,63,39.4,47,29.4,110,68.8
26Q173,3,2015,All tudent,147,327,9,6.1,42,28.6,47,32,49,33.3,96,65.3
26Q173,3,2016,All tudent,162,321,20,12.3,38,23.5,50,30.9,54,33.3,104,64.2
26Q173,3,2017,All tudent,156,335,8,5.1,27,17.3,50,32.1,71,45.5,121,77.6
26Q173,4,2013,All tudent,144,330,12,8.3,33,22.9,40,27.8,59,41,99,68.8
26Q173,4,2014,All tudent,152,345,4,2.6,14,9.2,44,28.9,90,59.2,134,88.2
26Q173,4,2015,All tudent,159,329,14,8.8,36,22.6,41,25.8,68,42.8,109,68.6
26Q173,4,2016,All tudent,155,335,12,7.7,26,16.8,43,27.7,74,47.7,117,75.5
26Q173,4,2017,All tudent,166,331,13,7.8,42,25.3,37,22.3,74,44.6,111,66.9
26Q173,5,2013,All tudent,128,338,10,7.8,22,17.2,43,33.6,53,41.4,96,75
26Q173,5,2014,All tudent,154,339,17,11,24,15.6,43,27.9,70,45.5,113,73.4
26Q173,5,2015,All tudent,162,351,4,2.5,15,9.3,40,24.7,103,63.6,143,88.3
26Q173,5,2016,All tudent,166,335,18,10.8,38,22.9,42,25.3,68,41,110,66.3
26Q173,5,2017,All tudent,159,336,17,10.7,22,13.8,50,31.4,70,44,120,75.5
26Q173,All Grade,2013,All tudent,425,333,30,7.1,78,18.4,142,33.4,175,41.2,317,74.6
26Q173,All Grade,2014,All tudent,466,336,33,7.1,76,16.3,150,32.2,207,44.4,357,76.6
26Q173,All Grade,2015,All tudent,468,336,27,5.8,93,19.9,128,27.4,220,47,348,74.4
26Q173,All Grade,2016,All tudent,483,330,50,10.4,102,21.1,135,28,196,40.6,331,68.5
26Q173,All Grade,2017,All tudent,481,334,38,7.9,91,18.9,137,28.5,215,44.7,352,73.2
26Q178,3,2013,All tudent,57,311,14,24.6,16,28.1,19,33.3,8,14,27,47.4
26Q178,3,2014,All tudent,58,324,7,12.1,10,17.2,24,41.4,17,29.3,41,70.7
26Q178,3,2015,All tudent,54,312,11,20.4,19,35.2,13,24.1,11,20.4,24,44.4
26Q178,3,2016,All tudent,61,310,7,11.5,31,50.8,11,18,12,19.7,23,37.7
26Q178,3,2017,All tudent,57,304,16,28.1,11,19.3,20,35.1,10,17.5,30,52.6
26Q178,4,2013,All tudent,58,327,4,6.9,7,12.1,31,53.4,16,27.6,47,81
26Q178,4,2014,All tudent,63,329,6,9.5,10,15.9,24,38.1,23,36.5,47,74.6
26Q178,4,2015,All tudent,59,332,3,5.1,13,22,20,33.9,23,39,43,72.9
26Q178,4,2016,All tudent,57,329,6,10.5,11,19.3,17,29.8,23,40.4,40,70.2
26Q178,4,2017,All tudent,59,312,3,5.1,28,47.5,17,28.8,11,18.6,28,47.5
26Q178,5,2013,All tudent,62,310,16,25.8,22,35.5,15,24.2,9,14.5,24,38.7
26Q178,5,2014,All tudent,62,331,3,4.8,16,25.8,24,38.7,19,30.6,43,69.4
26Q178,5,2015,All tudent,61,333,3,4.9,14,23,22,36.1,22,36.1,44,72.1
26Q178,5,2016,All tudent,61,330,7,11.5,13,21.3,19,31.1,22,36.1,41,67.2
26Q178,5,2017,All tudent,58,323,8,13.8,19,32.8,16,27.6,15,25.9,31,53.4
26Q178,6,2013,All tudent,53,317,3,5.7,25,47.2,14,26.4,11,20.8,25,47.2
26Q178,6,2014,All tudent,59,322,4,6.8,22,37.3,17,28.8,16,27.1,33,55.9
26Q178,6,2015,All tudent,57,336,3,5.3,7,12.3,24,42.1,23,40.4,47,82.5
26Q178,6,2016,All tudent,62,330,2,3.2,15,24.2,21,33.9,24,38.7,45,72.6
26Q178,6,2017,All tudent,54,333,4,7.4,11,20.4,15,27.8,24,44.4,39,72.2
26Q178,7,2013,All tudent,65,327,5,7.7,20,30.8,31,47.7,9,13.8,40,61.5
26Q178,7,2014,All tudent,49,321,6,12.2,18,36.7,19,38.8,6,12.2,25,51
26Q178,7,2015,All tudent,58,326,6,10.3,17,29.3,22,37.9,13,22.4,35,60.3
26Q178,7,2016,All tudent,54,343,2,3.7,3,5.6,26,48.1,23,42.6,49,90.7
26Q178,7,2017,All tudent,53,328,4,7.5,14,26.4,22,41.5,13,24.5,35,66
26Q178,8,2013,All tudent,58,320,7,12.1,26,44.8,14,24.1,11,19,25,43.1
26Q178,8,2014,All tudent,3,,,,,,,,,,,
26Q178,8,2015,All tudent,1,,,,,,,,,,,
26Q178,8,2016,All tudent,3,,,,,,,,,,,
26Q178,All Grade,2013,All tudent,353,319,49,13.9,116,32.9,124,35.1,64,18.1,188,53.3
26Q178,All Grade,2014,All tudent,294,325,28,9.5,77,26.2,108,36.7,81,27.6,189,64.3
26Q178,All Grade,2015,All tudent,290,328,27,9.3,70,24.1,101,34.8,92,31.7,193,66.6
26Q178,All Grade,2016,All tudent,298,327,26,8.7,74,24.8,94,31.5,104,34.9,198,66.4
26Q178,All Grade,2017,All tudent,281,320,35,12.5,83,29.5,90,32,73,26,163,58
26Q186,3,2013,All tudent,59,333,1,1.7,13,22,19,32.2,26,44.1,45,76.3
26Q186,3,2014,All tudent,46,326,3,6.5,10,21.7,18,39.1,15,32.6,33,71.7
26Q186,3,2015,All tudent,45,332,3,6.7,9,20,16,35.6,17,37.8,33,73.3
26Q186,3,2016,All tudent,47,333,3,6.4,10,21.3,14,29.8,20,42.6,34,72.3
26Q186,3,2017,All tudent,62,330,3,4.8,12,19.4,24,38.7,23,37.1,47,75.8
26Q186,4,2013,All tudent,38,310,7,18.4,11,28.9,13,34.2,7,18.4,20,52.6
26Q186,4,2014,All tudent,59,326,2,3.4,18,30.5,23,39,16,27.1,39,66.1
26Q186,4,2015,All tudent,46,316,5,10.9,14,30.4,18,39.1,9,19.6,27,58.7
26Q186,4,2016,All tudent,42,332,5,11.9,5,11.9,10,23.8,22,52.4,32,76.2
26Q186,4,2017,All tudent,54,325,6,11.1,14,25.9,10,18.5,24,44.4,34,63
26Q186,5,2013,All tudent,46,330,3,6.5,14,30.4,14,30.4,15,32.6,29,63
26Q186,5,2014,All tudent,30,328,5,16.7,6,20,10,33.3,9,30,19,63.3
26Q186,5,2015,All tudent,58,338,2,3.4,6,10.3,33,56.9,17,29.3,50,86.2
26Q186,5,2016,All tudent,47,325,7,14.9,10,21.3,19,40.4,11,23.4,30,63.8
26Q186,5,2017,All tudent,44,339,3,6.8,2,4.5,22,50,17,38.6,39,88.6
26Q186,All Grade,2013,All tudent,143,326,11,7.7,38,26.6,46,32.2,48,33.6,94,65.7
26Q186,All Grade,2014,All tudent,135,327,10,7.4,34,25.2,51,37.8,40,29.6,91,67.4
26Q186,All Grade,2015,All tudent,149,329,10,6.7,29,19.5,67,45,43,28.9,110,73.8
26Q186,All Grade,2016,All tudent,136,330,15,11,25,18.4,43,31.6,53,39,96,70.6
26Q186,All Grade,2017,All tudent,160,331,12,7.5,28,17.5,56,35,64,40,120,75
26Q188,3,2013,All tudent,90,351,1,1.1,8,8.9,28,31.1,53,58.9,81,90
26Q188,3,2014,All tudent,91,348,5,5.5,5,5.5,23,25.3,58,63.7,81,89
26Q188,3,2015,All tudent,92,357,0,0,2,2.2,22,23.9,68,73.9,90,97.8
26Q188,3,2016,All tudent,117,355,2,1.7,7,6,19,16.2,89,76.1,108,92.3
26Q188,3,2017,All tudent,110,366,0,0,4,3.6,11,10,95,86.4,106,96.4
26Q188,4,2013,All tudent,85,352,0,0,4,4.7,24,28.2,57,67.1,81,95.3
26Q188,4,2014,All tudent,89,350,1,1.1,11,12.4,16,18,61,68.5,77,86.5
26Q188,4,2015,All tudent,94,347,2,2.1,15,16,20,21.3,57,60.6,77,81.9
26Q188,4,2016,All tudent,91,367,0,0,1,1.1,15,16.5,75,82.4,90,98.9
26Q188,4,2017,All tudent,115,357,5,4.3,8,7,19,16.5,83,72.2,102,88.7
26Q188,5,2013,All tudent,84,346,3,3.6,12,14.3,25,29.8,44,52.4,69,82.1
26Q188,5,2014,All tudent,90,356,1,1.1,7,7.8,25,27.8,57,63.3,82,91.1
26Q188,5,2015,All tudent,86,351,2,2.3,13,15.1,21,24.4,50,58.1,71,82.6
26Q188,5,2016,All tudent,88,350,6,6.8,6,6.8,24,27.3,52,59.1,76,86.4
26Q188,5,2017,All tudent,85,358,0,0,2,2.4,22,25.9,61,71.8,83,97.6
26Q188,All Grade,2013,All tudent,259,350,4,1.5,24,9.3,77,29.7,154,59.5,231,89.2
26Q188,All Grade,2014,All tudent,270,351,7,2.6,23,8.5,64,23.7,176,65.2,240,88.9
26Q188,All Grade,2015,All tudent,272,352,4,1.5,30,11,63,23.2,175,64.3,238,87.5
26Q188,All Grade,2016,All tudent,296,358,8,2.7,14,4.7,58,19.6,216,73,274,92.6
26Q188,All Grade,2017,All tudent,310,360,5,1.6,14,4.5,52,16.8,239,77.1,291,93.9
26Q191,3,2013,All tudent,70,318,6,8.6,28,40,24,34.3,12,17.1,36,51.4
26Q191,3,2014,All tudent,51,321,4,7.8,15,29.4,22,43.1,10,19.6,32,62.7
26Q191,3,2015,All tudent,57,319,7,12.3,20,35.1,17,29.8,13,22.8,30,52.6
26Q191,3,2016,All tudent,60,328,2,3.3,11,18.3,31,51.7,16,26.7,47,78.3
26Q191,3,2017,All tudent,57,330,4,7,10,17.5,16,28.1,27,47.4,43,75.4
26Q191,4,2013,All tudent,60,325,4,6.7,13,21.7,26,43.3,17,28.3,43,71.7
26Q191,4,2014,All tudent,68,329,2,2.9,20,29.4,24,35.3,22,32.4,46,67.6
26Q191,4,2015,All tudent,53,329,4,7.5,14,26.4,13,24.5,22,41.5,35,66
26Q191,4,2016,All tudent,56,332,3,5.4,11,19.6,18,32.1,24,42.9,42,75
26Q191,4,2017,All tudent,61,324,3,4.9,19,31.1,19,31.1,20,32.8,39,63.9
26Q191,5,2013,All tudent,57,323,4,7,20,35.1,24,42.1,9,15.8,33,57.9
26Q191,5,2014,All tudent,65,333,4,6.2,8,12.3,35,53.8,18,27.7,53,81.5
26Q191,5,2015,All tudent,67,326,2,3,19,28.4,34,50.7,12,17.9,46,68.7
26Q191,5,2016,All tudent,56,335,2,3.6,14,25,19,33.9,21,37.5,40,71.4
26Q191,5,2017,All tudent,61,312,14,23,17,27.9,25,41,5,8.2,30,49.2
26Q191,All Grade,2013,All tudent,187,322,14,7.5,61,32.6,74,39.6,38,20.3,112,59.9
26Q191,All Grade,2014,All tudent,184,328,10,5.4,43,23.4,81,44,50,27.2,131,71.2
26Q191,All Grade,2015,All tudent,177,325,13,7.3,53,29.9,64,36.2,47,26.6,111,62.7
26Q191,All Grade,2016,All tudent,172,332,7,4.1,36,20.9,68,39.5,61,35.5,129,75
26Q191,All Grade,2017,All tudent,179,322,21,11.7,46,25.7,60,33.5,52,29.1,112,62.6
26Q203,3,2013,All tudent,133,346,3,2.3,14,10.5,39,29.3,77,57.9,116,87.2
26Q203,3,2014,All tudent,139,347,2,1.4,13,9.4,46,33.1,78,56.1,124,89.2
26Q203,3,2015,All tudent,114,352,1,0.9,12,10.5,23,20.2,78,68.4,101,88.6
26Q203,3,2016,All tudent,160,347,6,3.8,26,16.3,29,18.1,99,61.9,128,80
26Q203,3,2017,All tudent,151,351,2,1.3,12,7.9,31,20.5,106,70.2,137,90.7
26Q203,4,2013,All tudent,135,349,2,1.5,6,4.4,35,25.9,92,68.1,127,94.1
26Q203,4,2014,All tudent,144,350,6,4.2,9,6.3,41,28.5,88,61.1,129,89.6
26Q203,4,2015,All tudent,142,351,1,0.7,10,7,39,27.5,92,64.8,131,92.3
26Q203,4,2016,All tudent,112,355,3,2.7,4,3.6,22,19.6,83,74.1,105,93.8
26Q203,4,2017,All tudent,160,342,8,5,22,13.8,44,27.5,86,53.8,130,81.3
26Q203,5,2013,All tudent,140,351,4,2.9,12,8.6,47,33.6,77,55,124,88.6
26Q203,5,2014,All tudent,137,359,2,1.5,8,5.8,35,25.5,92,67.2,127,92.7
26Q203,5,2015,All tudent,147,353,4,2.7,18,12.2,38,25.9,87,59.2,125,85
26Q203,5,2016,All tudent,148,354,7,4.7,11,7.4,36,24.3,94,63.5,130,87.8
26Q203,5,2017,All tudent,115,354,6,5.2,8,7,26,22.6,75,65.2,101,87.8
26Q203,All Grade,2013,All tudent,408,349,9,2.2,32,7.8,121,29.7,246,60.3,367,90
26Q203,All Grade,2014,All tudent,420,352,10,2.4,30,7.1,122,29,258,61.4,380,90.5
26Q203,All Grade,2015,All tudent,403,352,6,1.5,40,9.9,100,24.8,257,63.8,357,88.6
26Q203,All Grade,2016,All tudent,420,351,16,3.8,41,9.8,87,20.7,276,65.7,363,86.4
26Q203,All Grade,2017,All tudent,426,348,16,3.8,42,9.9,101,23.7,267,62.7,368,86.4
26Q205,3,2013,All tudent,42,328,4,9.5,6,14.3,19,45.2,13,31,32,76.2
26Q205,3,2014,All tudent,42,338,2,4.8,4,9.5,14,33.3,22,52.4,36,85.7
26Q205,3,2015,All tudent,42,335,3,7.1,8,19,10,23.8,21,50,31,73.8
26Q205,3,2016,All tudent,47,337,2,4.3,9,19.1,14,29.8,22,46.8,36,76.6
26Q205,3,2017,All tudent,46,340,1,2.2,8,17.4,10,21.7,27,58.7,37,80.4
26Q205,4,2013,All tudent,51,336,2,3.9,9,17.6,18,35.3,22,43.1,40,78.4
